2026-05-13 09:57:12.956 | INFO     | common_api:common_log:1024 - 로그인 창 열기 성공!
2026-05-13 09:57:24.797 | INFO     | common_api:common_log:1024 - 로그인 성공!
2026-05-13 09:57:24.799 | INFO     | common_api:get_is_paper_trading:177 - 모의투자 서버에 접속 중입니다.
2026-05-13 09:57:24.800 | DEBUG    | common_api:get_stock_code_name_dict:244 - NXT 대체거래소 가능 종목 수: 634
2026-05-13 09:57:24.847 | DEBUG    | __main__:on_finished_password_settings:1045 - 계좌번호: 8126097211 정보 조회를 시작합니다.
2026-05-13 09:57:24.851 | INFO     | common_api:send_tr_request:260 - Executing TR request fuction: <bound method KiwoomAPI.get_account_balance of <__main__.CustomAutoTrader object at 0x05E60F10>>, func_args: [0]
2026-05-13 09:57:25.020 | INFO     | common_api:_receive_msg:958 - Received MSG! 화면번호: 5001, 사용자 구분명: opw00018_req, TR이름: opw00018, 메세지: [100000] 모의투자 조회완료
2026-05-13 09:57:25.021 | INFO     | common_api:common_log:1024 - [100000] 모의투자 조회완료
2026-05-13 09:57:25.026 | INFO     | __main__:on_done_loading_basic_info:786 - [시장차트] 선물 코드: 101G2606
2026-05-13 09:57:25.029 | INFO     | common_api:register_market_indices:1079 - [시장차트] KOSPI 실시간 등록
2026-05-13 09:57:25.031 | INFO     | common_api:register_market_indices:1079 - [시장차트] KOSDAQ 실시간 등록
2026-05-13 09:57:25.035 | INFO     | common_api:register_market_indices:1085 - [시장차트] 선물(101G2606) 실시간 등록
2026-05-13 09:57:25.036 | INFO     | common_api:common_log:1024 - 기본 정보 로딩 완료!
2026-05-13 09:57:42.432 | INFO     | common_api:common_log:1024 - [종목별투자자] 005930_AL 조회 요청 중...
2026-05-13 09:57:42.514 | INFO     | common_api:send_tr_request:260 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x05E60F10>>, func_args: ['005930_AL']
2026-05-13 09:57:42.532 | INFO     | common_api:_send_opt10081_investor_vol:427 - [opt10081 vol] 요청: 005930_AL
2026-05-13 09:57:42.583 | INFO     | common_api:_on_opt10081_investor_vol_req:651 - [opt10081 vol] 600건 캐시 완료
2026-05-13 09:57:42.777 | INFO     | common_api:send_tr_request:260 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x05E60F10>>, func_args: ['005930_AL', '20260513', '1', '0', '1']
2026-05-13 09:57:42.809 | INFO     | common_api:_send_opt10059:437 - [opt10059] 요청 전송: 종목=005930_AL 금액수량=1 매매=0 거래소=통합
2026-05-13 09:57:42.834 | INFO     | common_api:on_opt10059_req:691 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='-269000' r1종가='-272500' r0개인='0'
2026-05-13 09:57:42.878 | INFO     | common_api:common_log:1024 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=0
2026-05-13 09:57:42.889 | INFO     | common_api:on_opt10059_req:790 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-13 09:57:42.890 | INFO     | common_api:common_log:1024 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=24186547 row1거래량=79068075
2026-05-13 09:57:42.891 | INFO     | common_api:common_log:1024 - [종목별투자자] 100건 수신 완료
2026-05-13 09:57:45.506 | DEBUG    | common_api:on_opt10070_req:815 - [opt10070] n=1: 매수거래원='미래에셋' 매수거래원수량='+1574949' | 매도거래원='JP모간서울' 매도거래원수량='-1010215'
2026-05-13 09:57:45.507 | DEBUG    | common_api:on_opt10070_req:815 - [opt10070] n=2: 매수거래원='키움증권' 매수거래원수량='+932593' | 매도거래원='미래에셋' 매도거래원수량='-872710'
2026-05-13 09:57:45.509 | DEBUG    | common_api:on_opt10070_req:815 - [opt10070] n=3: 매수거래원='NH투자증권' 매수거래원수량='+797251' | 매도거래원='NH투자증권' 매도거래원수량='-679424'
2026-05-13 09:57:45.510 | DEBUG    | common_api:on_opt10070_req:815 - [opt10070] n=4: 매수거래원='삼  성' 매수거래원수량='+757100' | 매도거래원='BNK증권' 매도거래원수량='-649769'
2026-05-13 09:57:45.511 | DEBUG    | common_api:on_opt10070_req:815 - [opt10070] n=5: 매수거래원='KB증권' 매수거래원수량='+640906' | 매도거래원='키움증권' 매도거래원수량='-621731'
2026-05-13 09:57:45.518 | DEBUG    | common_api:subscribe_broker_realtime:396 - [거래원] 시간별 실시간 구독 시작: 005930
2026-05-13 09:57:45.520 | INFO     | common_api:common_log:1024 - [거래원] 005930 시간별 실시간 구독 시작
2026-05-13 16:37:31.056 | INFO     | common_api:common_log:1033 - 로그인 창 열기 성공!
2026-05-13 16:37:35.603 | INFO     | common_api:common_log:1033 - 로그인 성공!
2026-05-13 16:37:35.605 | INFO     | common_api:get_is_paper_trading:177 - 모의투자 서버에 접속 중입니다.
2026-05-13 16:37:35.607 | DEBUG    | common_api:get_stock_code_name_dict:244 - NXT 대체거래소 가능 종목 수: 634
2026-05-13 16:37:35.650 | DEBUG    | __main__:on_finished_password_settings:1114 - 계좌번호: 8126097211 정보 조회를 시작합니다.
2026-05-13 16:37:35.653 | INFO     | common_api:send_tr_request:260 - Executing TR request fuction: <bound method KiwoomAPI.get_account_balance of <__main__.CustomAutoTrader object at 0x05E4C538>>, func_args: [0]
2026-05-13 16:37:35.737 | INFO     | common_api:_receive_msg:967 - Received MSG! 화면번호: 5001, 사용자 구분명: opw00018_req, TR이름: opw00018, 메세지: [100000] 모의투자 조회완료
2026-05-13 16:37:35.738 | INFO     | common_api:common_log:1033 - [100000] 모의투자 조회완료
2026-05-13 16:37:35.741 | INFO     | __main__:on_done_loading_basic_info:855 - [시장차트] 선물 코드: 101G2606
2026-05-13 16:37:35.744 | INFO     | common_api:register_market_indices:1088 - [시장차트] KOSPI 실시간 등록
2026-05-13 16:37:35.746 | INFO     | common_api:register_market_indices:1088 - [시장차트] KOSDAQ 실시간 등록
2026-05-13 16:37:35.749 | INFO     | common_api:register_market_indices:1094 - [시장차트] 선물(101G2606) 실시간 등록
2026-05-13 16:37:35.750 | INFO     | common_api:common_log:1033 - 기본 정보 로딩 완료!
2026-05-13 16:49:01.740 | INFO     | common_api:common_log:1045 - 로그인 창 열기 성공!
2026-05-13 16:49:11.736 | INFO     | common_api:common_log:1045 - 로그인 성공!
2026-05-13 16:49:11.737 | INFO     | common_api:get_is_paper_trading:177 - 모의투자 서버에 접속 중입니다.
2026-05-13 16:49:11.739 | DEBUG    | common_api:get_stock_code_name_dict:244 - NXT 대체거래소 가능 종목 수: 634
2026-05-13 16:49:11.781 | DEBUG    | __main__:on_finished_password_settings:1114 - 계좌번호: 8126097211 정보 조회를 시작합니다.
2026-05-13 16:49:11.784 | INFO     | common_api:send_tr_request:260 - Executing TR request fuction: <bound method KiwoomAPI.get_account_balance of <__main__.CustomAutoTrader object at 0x0641C538>>, func_args: [0]
2026-05-13 16:49:11.817 | INFO     | common_api:_receive_msg:979 - Received MSG! 화면번호: 5001, 사용자 구분명: opw00018_req, TR이름: opw00018, 메세지: [100000] 모의투자 조회완료
2026-05-13 16:49:11.818 | INFO     | common_api:common_log:1045 - [100000] 모의투자 조회완료
2026-05-13 16:49:11.821 | INFO     | __main__:on_done_loading_basic_info:855 - [시장차트] 선물 코드: 101G2606
2026-05-13 16:49:11.824 | INFO     | common_api:register_market_indices:1100 - [시장차트] KOSPI 실시간 등록
2026-05-13 16:49:11.827 | INFO     | common_api:register_market_indices:1100 - [시장차트] KOSDAQ 실시간 등록
2026-05-13 16:49:11.829 | INFO     | common_api:register_market_indices:1106 - [시장차트] 선물(101G2606) 실시간 등록
2026-05-13 16:49:11.830 | INFO     | common_api:common_log:1045 - 기본 정보 로딩 완료!
2026-05-13 16:49:14.395 | INFO     | common_api:on_opt10032_req:586 - [업종debug] 종목=000660_AL raw='None'
2026-05-13 17:27:35.685 | INFO     | common_api:on_opt10032_req:586 - [업종debug] 종목=000660_AL raw='None'
2026-05-13 17:27:56.067 | INFO     | common_api:on_opt10032_req:586 - [업종debug] 종목=000660_AL raw='None'
2026-05-13 17:27:57.802 | INFO     | common_api:on_opt10032_req:586 - [업종debug] 종목=000660_AL raw='None'
2026-05-13 17:28:28.911 | INFO     | common_api:on_opt10032_req:586 - [업종debug] 종목=000660_AL raw='None'
2026-05-13 17:32:57.630 | INFO     | common_api:common_log:1067 - 로그인 창 열기 성공!
2026-05-13 17:33:07.767 | INFO     | common_api:common_log:1067 - 로그인 성공!
2026-05-13 17:33:07.768 | INFO     | common_api:get_is_paper_trading:178 - 모의투자 서버에 접속 중입니다.
2026-05-13 17:33:07.770 | DEBUG    | common_api:get_stock_code_name_dict:245 - NXT 대체거래소 가능 종목 수: 634
2026-05-13 17:33:07.814 | WARNING  | common_api:_build_sector_map:278 - [업종맵] 섹터코드 GetCodeListByMarket 미지원 — 시장구분으로 대체
2026-05-13 17:33:07.816 | INFO     | common_api:_build_sector_map:288 - [업종맵] 전체 4271개 종목 매핑 완료
2026-05-13 17:33:07.818 | DEBUG    | __main__:on_finished_password_settings:1114 - 계좌번호: 8126097211 정보 조회를 시작합니다.
2026-05-13 17:33:07.820 | INFO     | common_api:send_tr_request:298 - Executing TR request fuction: <bound method KiwoomAPI.get_account_balance of <__main__.CustomAutoTrader object at 0x062CC538>>, func_args: [0]
2026-05-13 17:33:07.856 | INFO     | common_api:_receive_msg:1001 - Received MSG! 화면번호: 5001, 사용자 구분명: opw00018_req, TR이름: opw00018, 메세지: [100000] 모의투자 조회완료
2026-05-13 17:33:07.857 | INFO     | common_api:common_log:1067 - [100000] 모의투자 조회완료
2026-05-13 17:33:07.860 | INFO     | __main__:on_done_loading_basic_info:855 - [시장차트] 선물 코드: 101G2606
2026-05-13 17:33:07.863 | INFO     | common_api:register_market_indices:1122 - [시장차트] KOSPI 실시간 등록
2026-05-13 17:33:07.866 | INFO     | common_api:register_market_indices:1122 - [시장차트] KOSDAQ 실시간 등록
2026-05-13 17:33:07.869 | INFO     | common_api:register_market_indices:1128 - [시장차트] 선물(101G2606) 실시간 등록
2026-05-13 17:33:07.869 | INFO     | common_api:common_log:1067 - 기본 정보 로딩 완료!
2026-05-13 17:38:33.165 | INFO     | common_api:common_log:1088 - 로그인 창 열기 성공!
2026-05-13 17:38:37.491 | INFO     | common_api:common_log:1088 - 로그인 성공!
2026-05-13 17:38:37.492 | INFO     | common_api:get_is_paper_trading:179 - 모의투자 서버에 접속 중입니다.
2026-05-13 17:38:37.494 | DEBUG    | common_api:get_stock_code_name_dict:246 - NXT 대체거래소 가능 종목 수: 634
2026-05-13 17:38:37.537 | WARNING  | common_api:_build_sector_map:280 - [업종맵] 섹터코드 GetCodeListByMarket 미지원 — 시장구분으로 대체
2026-05-13 17:38:37.540 | INFO     | common_api:_build_sector_map:303 - [업종맵] sector_config.json 커스텀 59개 적용 완료
2026-05-13 17:38:37.541 | INFO     | common_api:_build_sector_map:309 - [업종맵] 최종 4273개 종목 매핑 완료
2026-05-13 17:38:37.542 | DEBUG    | __main__:on_finished_password_settings:1114 - 계좌번호: 8126097211 정보 조회를 시작합니다.
2026-05-13 17:38:37.546 | INFO     | common_api:send_tr_request:319 - Executing TR request fuction: <bound method KiwoomAPI.get_account_balance of <__main__.CustomAutoTrader object at 0x05D6C538>>, func_args: [0]
2026-05-13 17:38:37.613 | INFO     | common_api:_receive_msg:1022 - Received MSG! 화면번호: 5001, 사용자 구분명: opw00018_req, TR이름: opw00018, 메세지: [100000] 모의투자 조회완료
2026-05-13 17:38:37.615 | INFO     | common_api:common_log:1088 - [100000] 모의투자 조회완료
2026-05-13 17:38:37.617 | INFO     | __main__:on_done_loading_basic_info:855 - [시장차트] 선물 코드: 101G2606
2026-05-13 17:38:37.620 | INFO     | common_api:register_market_indices:1143 - [시장차트] KOSPI 실시간 등록
2026-05-13 17:38:37.622 | INFO     | common_api:register_market_indices:1143 - [시장차트] KOSDAQ 실시간 등록
2026-05-13 17:38:37.624 | INFO     | common_api:register_market_indices:1149 - [시장차트] 선물(101G2606) 실시간 등록
2026-05-13 17:38:37.625 | INFO     | common_api:common_log:1088 - 기본 정보 로딩 완료!
2026-05-13 19:54:27.058 | INFO     | common_api:common_log:1175 - 로그인 창 열기 성공!
2026-05-13 19:54:30.925 | INFO     | common_api:common_log:1175 - [테마] 100개 테마 수신 완료
2026-05-13 19:54:31.953 | INFO     | common_api:common_log:1175 - 로그인 성공!
2026-05-13 19:54:31.955 | INFO     | common_api:get_is_paper_trading:179 - 모의투자 서버에 접속 중입니다.
2026-05-13 19:54:31.956 | DEBUG    | common_api:get_stock_code_name_dict:246 - NXT 대체거래소 가능 종목 수: 634
2026-05-13 19:54:32.000 | WARNING  | common_api:_build_sector_map:280 - [업종맵] 섹터코드 GetCodeListByMarket 미지원 — 시장구분으로 대체
2026-05-13 19:54:32.002 | INFO     | common_api:_build_sector_map:303 - [업종맵] sector_config.json 커스텀 59개 적용 완료
2026-05-13 19:54:32.003 | INFO     | common_api:_build_sector_map:309 - [업종맵] 최종 4273개 종목 매핑 완료
2026-05-13 19:54:32.005 | DEBUG    | __main__:on_finished_password_settings:1260 - 계좌번호: 8126097211 정보 조회를 시작합니다.
2026-05-13 19:54:32.046 | INFO     | common_api:send_tr_request:319 - Executing TR request fuction: <bound method KiwoomAPI.get_account_balance of <__main__.CustomAutoTrader object at 0x05956DA8>>, func_args: [0]
2026-05-13 19:54:32.197 | INFO     | common_api:_receive_msg:1109 - Received MSG! 화면번호: 5002, 사용자 구분명: opw00018_req, TR이름: opw00018, 메세지: [100000] 모의투자 조회완료
2026-05-13 19:54:32.198 | INFO     | common_api:common_log:1175 - [100000] 모의투자 조회완료
2026-05-13 19:54:32.203 | INFO     | __main__:on_done_loading_basic_info:1001 - [시장차트] 선물 코드: 101G2606
2026-05-13 19:54:32.206 | INFO     | common_api:register_market_indices:1230 - [시장차트] KOSPI 실시간 등록
2026-05-13 19:54:32.209 | INFO     | common_api:register_market_indices:1230 - [시장차트] KOSDAQ 실시간 등록
2026-05-13 19:54:32.212 | INFO     | common_api:register_market_indices:1236 - [시장차트] 선물(101G2606) 실시간 등록
2026-05-13 19:54:32.213 | INFO     | common_api:common_log:1175 - 기본 정보 로딩 완료!
2026-05-13 19:55:50.266 | INFO     | common_api:common_log:1175 - [테마] 100개 테마 수신 완료
2026-05-13 19:59:01.458 | INFO     | common_api:common_log:1203 - 로그인 창 열기 성공!
2026-05-13 19:59:05.804 | INFO     | common_api:common_log:1203 - 로그인 성공!
2026-05-13 19:59:05.805 | INFO     | common_api:get_is_paper_trading:180 - 모의투자 서버에 접속 중입니다.
2026-05-13 19:59:05.807 | DEBUG    | common_api:get_stock_code_name_dict:247 - NXT 대체거래소 가능 종목 수: 634
2026-05-13 19:59:05.851 | WARNING  | common_api:_build_sector_map:281 - [업종맵] 섹터코드 GetCodeListByMarket 미지원 — 시장구분으로 대체
2026-05-13 19:59:05.854 | INFO     | common_api:_build_sector_map:304 - [업종맵] sector_config.json 커스텀 59개 적용 완료
2026-05-13 19:59:05.854 | INFO     | common_api:_build_sector_map:310 - [업종맵] 최종 4273개 종목 매핑 완료
2026-05-13 19:59:05.856 | DEBUG    | __main__:on_finished_password_settings:1273 - 계좌번호: 8126097211 정보 조회를 시작합니다.
2026-05-13 19:59:05.860 | INFO     | common_api:send_tr_request:320 - Executing TR request fuction: <bound method KiwoomAPI.get_account_balance of <__main__.CustomAutoTrader object at 0x05716DF0>>, func_args: [0]
2026-05-13 19:59:05.895 | INFO     | common_api:_receive_msg:1137 - Received MSG! 화면번호: 5001, 사용자 구분명: opw00018_req, TR이름: opw00018, 메세지: [100000] 모의투자 조회완료
2026-05-13 19:59:05.895 | INFO     | common_api:common_log:1203 - [100000] 모의투자 조회완료
2026-05-13 19:59:05.898 | INFO     | __main__:on_done_loading_basic_info:1014 - [시장차트] 선물 코드: 101G2606
2026-05-13 19:59:05.900 | INFO     | common_api:register_market_indices:1258 - [시장차트] KOSPI 실시간 등록
2026-05-13 19:59:05.904 | INFO     | common_api:register_market_indices:1258 - [시장차트] KOSDAQ 실시간 등록
2026-05-13 19:59:05.907 | INFO     | common_api:register_market_indices:1264 - [시장차트] 선물(101G2606) 실시간 등록
2026-05-13 19:59:05.908 | INFO     | common_api:common_log:1203 - 기본 정보 로딩 완료!
2026-05-13 19:59:17.729 | INFO     | common_api:common_log:1203 - [테마] 100개 테마 수신 완료 — 업종맵 자동 갱신 중...
2026-05-13 19:59:17.787 | INFO     | common_api:send_tr_request:320 - Executing TR request fuction: <bound method KiwoomAPI.request_theme_stocks_for_sector of <__main__.CustomAutoTrader object at 0x05716DF0>>, func_args: ['자동차_차량용 반도체']
2026-05-13 19:59:17.814 | DEBUG    | common_api:on_opt90002_sector_req:786 - [업종맵] 테마 '자동차_차량용 반도체' → 0개 종목 갱신
2026-05-13 19:59:17.815 | INFO     | common_api:common_log:1203 - [업종맵] 테마 기반 업종맵 갱신 완료 — 거래대금상위 재조회
2026-05-13 19:59:18.033 | INFO     | common_api:send_tr_request:320 - Executing TR request fuction: <bound method KiwoomAPI.request_theme_stocks_for_sector of <__main__.CustomAutoTrader object at 0x05716DF0>>, func_args: ['반도체_생산']
2026-05-13 19:59:18.047 | DEBUG    | common_api:on_opt90002_sector_req:786 - [업종맵] 테마 '반도체_생산' → 0개 종목 갱신
2026-05-13 19:59:18.048 | INFO     | common_api:common_log:1203 - [업종맵] 테마 기반 업종맵 갱신 완료 — 거래대금상위 재조회
2026-05-13 19:59:18.281 | INFO     | common_api:send_tr_request:320 - Executing TR request fuction: <bound method KiwoomAPI.request_theme_stocks_for_sector of <__main__.CustomAutoTrader object at 0x05716DF0>>, func_args: ['의료기기']
2026-05-13 19:59:18.538 | INFO     | common_api:send_tr_request:320 - Executing TR request fuction: <bound method KiwoomAPI.request_theme_stocks_for_sector of <__main__.CustomAutoTrader object at 0x05716DF0>>, func_args: ['바이오_바이오시밀러/베터']
2026-05-13 19:59:19.032 | INFO     | common_api:send_tr_request:320 - Executing TR request fuction: <bound method KiwoomAPI.request_theme_stocks_for_sector of <__main__.CustomAutoTrader object at 0x05716DF0>>, func_args: ['반도체_후공정장비']
2026-05-13 19:59:19.049 | DEBUG    | common_api:on_opt90002_sector_req:786 - [업종맵] 테마 '의료기기' → 0개 종목 갱신
2026-05-13 19:59:19.290 | INFO     | common_api:send_tr_request:320 - Executing TR request fuction: <bound method KiwoomAPI.request_theme_stocks_for_sector of <__main__.CustomAutoTrader object at 0x05716DF0>>, func_args: ['자동차_전장화 수혜']
2026-05-13 19:59:19.301 | DEBUG    | common_api:on_opt90002_sector_req:786 - [업종맵] 테마 '바이오_바이오시밀러/베터' → 0개 종목 갱신
2026-05-13 19:59:19.530 | INFO     | common_api:send_tr_request:320 - Executing TR request fuction: <bound method KiwoomAPI.request_theme_stocks_for_sector of <__main__.CustomAutoTrader object at 0x05716DF0>>, func_args: ['반도체_전공정장비']
2026-05-13 19:59:19.546 | DEBUG    | common_api:on_opt90002_sector_req:786 - [업종맵] 테마 '반도체_후공정장비' → 0개 종목 갱신
2026-05-13 19:59:19.786 | INFO     | common_api:send_tr_request:320 - Executing TR request fuction: <bound method KiwoomAPI.request_theme_stocks_for_sector of <__main__.CustomAutoTrader object at 0x05716DF0>>, func_args: ['LCD_소재']
