2026-05-14 07:48:33.553 | INFO     | common_api:common_log:1220 - 로그인 창 열기 성공!
2026-05-14 07:48:44.176 | INFO     | common_api:common_log:1220 - 로그인 성공!
2026-05-14 07:48:44.179 | INFO     | common_api:get_is_paper_trading:182 - 모의투자 서버에 접속 중입니다.
2026-05-14 07:48:44.208 | DEBUG    | common_api:get_stock_code_name_dict:249 - NXT 대체거래소 가능 종목 수: 634
2026-05-14 07:48:44.297 | INFO     | common_api:_load_sector_json:311 - [업종맵] krx_sector.json 4072개 적용 완료
2026-05-14 07:48:44.299 | INFO     | common_api:_load_sector_json:311 - [업종맵] sector_config.json 110개 적용 완료
2026-05-14 07:48:45.025 | INFO     | common_api:_load_sector_xlsx:294 - [업종맵] sector_list.xlsx 2755개 적용 완료
2026-05-14 07:48:45.026 | INFO     | common_api:_build_sector_map:278 - [업종맵] 최종 4079개 종목 매핑 완료
2026-05-14 07:48:45.029 | DEBUG    | __main__:on_finished_password_settings:2185 - 계좌번호: 8126097211 정보 조회를 시작합니다.
2026-05-14 07:48:45.074 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI.get_account_balance of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: [0]
2026-05-14 07:48:45.577 | INFO     | common_api:_receive_msg:1154 - Received MSG! 화면번호: 5001, 사용자 구분명: opw00018_req, TR이름: opw00018, 메세지: [100000] 모의투자 조회완료
2026-05-14 07:48:45.579 | INFO     | common_api:common_log:1220 - [100000] 모의투자 조회완료
2026-05-14 07:48:45.581 | INFO     | __main__:on_done_loading_basic_info:1912 - [시장차트] 선물 코드: 101G2606
2026-05-14 07:48:45.584 | INFO     | common_api:register_market_indices:1275 - [시장차트] KOSPI 실시간 등록
2026-05-14 07:48:45.587 | INFO     | common_api:register_market_indices:1275 - [시장차트] KOSDAQ 실시간 등록
2026-05-14 07:48:45.590 | INFO     | common_api:register_market_indices:1281 - [시장차트] 선물(101G2606) 실시간 등록
2026-05-14 07:48:45.591 | INFO     | common_api:common_log:1220 - 기본 정보 로딩 완료!
2026-05-14 07:48:50.142 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000020_AL']
2026-05-14 07:48:50.150 | INFO     | common_api:_send_opt10081_investor_vol:490 - [opt10081 vol] 요청: 000020_AL
2026-05-14 07:48:50.205 | INFO     | common_api:_on_opt10081_investor_vol_req:841 - [opt10081 vol] 600건 캐시 완료
2026-05-14 07:48:50.390 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000020_AL', '20260514', '금액', '0', '1']
2026-05-14 07:48:50.397 | INFO     | common_api:_send_opt10059:500 - [opt10059] 요청 전송: 종목=000020_AL 금액수량=금액 매매=0 거래소=통합
2026-05-14 07:48:50.406 | INFO     | common_api:_receive_msg:1154 - Received MSG! 화면번호: , 사용자 구분명: , TR이름: , 메세지: Fail to parse Request TR
2026-05-14 07:48:50.407 | INFO     | common_api:common_log:1220 - Fail to parse Request TR
2026-05-14 07:48:51.463 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000040_AL']
2026-05-14 07:48:51.471 | INFO     | common_api:_send_opt10081_investor_vol:490 - [opt10081 vol] 요청: 000040_AL
2026-05-14 07:48:51.529 | INFO     | common_api:_on_opt10081_investor_vol_req:841 - [opt10081 vol] 600건 캐시 완료
2026-05-14 07:48:51.641 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000040_AL', '20260514', '금액', '0', '1']
2026-05-14 07:48:51.650 | INFO     | common_api:_send_opt10059:500 - [opt10059] 요청 전송: 종목=000040_AL 금액수량=금액 매매=0 거래소=통합
2026-05-14 07:48:51.659 | INFO     | common_api:_receive_msg:1154 - Received MSG! 화면번호: , 사용자 구분명: , TR이름: , 메세지: Fail to parse Request TR
2026-05-14 07:48:51.660 | INFO     | common_api:common_log:1220 - Fail to parse Request TR
2026-05-14 07:48:52.640 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000050_AL']
2026-05-14 07:48:52.647 | INFO     | common_api:_send_opt10081_investor_vol:490 - [opt10081 vol] 요청: 000050_AL
2026-05-14 07:48:52.715 | INFO     | common_api:_on_opt10081_investor_vol_req:841 - [opt10081 vol] 600건 캐시 완료
2026-05-14 07:48:52.889 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000050_AL', '20260514', '금액', '0', '1']
2026-05-14 07:48:52.898 | INFO     | common_api:_send_opt10059:500 - [opt10059] 요청 전송: 종목=000050_AL 금액수량=금액 매매=0 거래소=통합
2026-05-14 07:48:52.905 | INFO     | common_api:_receive_msg:1154 - Received MSG! 화면번호: , 사용자 구분명: , TR이름: , 메세지: Fail to parse Request TR
2026-05-14 07:48:52.906 | INFO     | common_api:common_log:1220 - Fail to parse Request TR
2026-05-14 07:48:54.154 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000070_AL']
2026-05-14 07:48:54.162 | INFO     | common_api:_send_opt10081_investor_vol:490 - [opt10081 vol] 요청: 000070_AL
2026-05-14 07:48:54.218 | INFO     | common_api:_on_opt10081_investor_vol_req:841 - [opt10081 vol] 600건 캐시 완료
